"Name","ID","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
"Zotu2665",854,3,1,2,3.33e-30,0.666666667,70,0.75,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas",NA
"Zotu2667",723,1,0,0,3.42e-79,0,298,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu267",733,2,0,0,7.19e-32,1,67,-1,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067","uncultured Burkholderia sp."
"Zotu2679",345,2,11,11,1.03e-33,0,5,-0.2,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1",NA
"Zotu268",96,3,0,0,7.59e-24,1,64,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu269",870,1,0,0,1.61e-51,0,73,-0.577350269,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2704",394,1,0,0,3.42e-79,0,228,0,0,"Chloroflexi","KD4-96","uncultured Longilinea sp.",NA,NA,NA
"Zotu271",585,1,0,0,3.42e-79,0,255,0,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
"Zotu2717",689,3,4,6,5.63e-29,0.333333333,53,0.707106781,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4 lineage","Planctomycetaceae bacterium LX124"
"Zotu2720",948,1,0,0,4.32e-55,0,54,-1,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"Zotu2726",1,2,0,0,2.84e-44,1,88,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"Zotu2731",400,2,1,1,9.85e-62,0,119,0,0,"Chloroflexi","KD4-96","uncultured Longilinea sp.",NA,NA,NA
"Zotu2742",540,2,6,6,5.1e-35,0,12,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","uncultured Luteolibacter sp."
"Zotu275",934,1,0,0,1.07e-51,0,37,-1.224744871,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA
"Zotu2755",73,1,0,0,3.42e-79,0,256,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu277",380,1,0,0,5.17e-34,0,5,-1.5,0,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA
"Zotu2771",436,4,68,112,1.57e-29,0.166666667,2,1.650614522,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter","Anaeromyxobacter sp. Fw109-5"
"Zotu2772",1018,3,21,21,1.28e-33,0,5,1.1,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu2773",867,3,3,6,1.11e-28,0.666666667,16,0.811107106,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","Chitinophaga sp. BN130233"
"Zotu278",184,1,0,0,3.44e-28,0,7,-1.376494403,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu2785",213,1,0,0,3.42e-79,0,276,0,0,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"Zotu2792",46,1,0,0,9.85e-62,0,117,0,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA,NA
"Zotu2795",154,3,3,6,1.11e-28,0.666666667,16,0.811107106,0,"Armatimonadetes","Armatimonadia","Armatimonadales",NA,NA,NA
"Zotu2799",386,2,0,0,2.55e-18,1,1,-0.517036491,0,NA,NA,NA,NA,NA,NA
"Zotu2819",851,3,0,0,2.09e-22,1,63,0.204124145,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured Sphingobacteriia bacterium"
"Zotu2823",1048,1,0,0,1.11e-30,0,65,-1.75,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu283",18,2,0,0,3.72e-40,1,84,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","uncultured Pedomicrobium sp."
"Zotu2831",690,4,8,8,2.32e-35,0.166666667,19,2,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","Pirellula staleyi"
"Zotu2834",986,1,0,0,4.32e-55,0,44,-1,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","uncultured organism"
"Zotu284",277,1,0,0,3.42e-79,0,290,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales","uncultured bacterium SBR2096",NA,NA
"Zotu2841",576,4,0,0,0.352883621,1,0,0.522232968,0,"Acidobacteria","Subgroup 6","uncultured bacterium 259",NA,NA,NA
"Zotu2852",683,2,4,4,5.49e-46,0,25,0.447213595,0,"Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14","Planctomyces sp. SCGC AG-212-M04"
"Zotu2853",843,1,0,0,3.42e-79,0,245,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2874",844,1,0,0,3.42e-79,0,295,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2885",629,1,0,0,3.42e-79,0,236,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae",NA,NA
"Zotu2891",392,1,0,0,4.32e-55,0,43,-1,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
"Zotu2893",799,1,0,0,3.42e-79,0,196,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea",NA
"Zotu2898",454,2,4,4,1.55e-49,0,31,0.707106781,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","mle1-27","uncultured proteobacterium",NA
"Zotu2899",471,1,0,0,3.42e-79,0,249,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Acidobacteria bacterium 13_2_20CM_56_17"
"Zotu29",828,4,3,3,2.27e-22,0.5,63,1.224744871,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured Sphingobacteriia bacterium"
"Zotu2914",606,1,0,0,1.24e-39,0,28,-1.58113883,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","CPla-3 termite group","metagenome",NA
"Zotu2918",783,1,0,0,3.42e-79,0,179,0,0,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae",NA,NA
"Zotu2919",206,1,0,0,4.32e-55,0,47,-1,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Hamadaea",NA
"Zotu292",520,2,1,1,9.85e-62,0,127,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA
"Zotu2945",1044,1,0,0,3.42e-79,0,305,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu2952",814,2,9,16,1.68e-31,0,11,-0.21821789,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2955",167,1,0,0,3.42e-79,0,307,0,0,"Actinobacteria","Acidimicrobiia","IMCC26256","uncultured Acidimicrobiales bacterium",NA,NA
"Zotu2974",803,1,0,0,3.42e-79,0,212,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"Zotu298",373,1,0,0,3.42e-79,0,188,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
"Zotu3003",344,2,0,0,2.84e-44,1,90,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA
"Zotu301",994,1,0,0,2.49e-48,0,35,-0.75,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured",NA
"Zotu303",198,1,0,0,3.42e-79,0,173,0,0,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Knoellia",NA
"Zotu304",905,1,0,0,3.42e-79,0,155,0,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured bacterium PHOS-HE51",NA
"Zotu3055",765,1,0,0,3.42e-79,0,266,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","uncultured sludge bacterium A21b",NA
"Zotu3063",623,1,0,0,9.85e-62,0,130,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu3068",487,1,0,0,3.42e-79,0,158,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured bacterium #0319-7E19"
"Zotu3071",352,3,57.5,97,3.52e-29,0,2,0.738432813,0,"Firmicutes","Clostridia","Clostridiales","Gracilibacteraceae","Lutispora",NA
"Zotu3072",444,2,0,0,2.84e-44,1,82,0,0,"Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"Zotu3095",741,1,0,0,3.42e-79,0,191,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
"Zotu310",883,3,8,8,8.96e-36,0.333333333,18,1.322875656,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu311",673,1,0,0,9.5e-12,0,38,-1.336847846,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
"Zotu3112",348,3,4,6,5.63e-29,0.333333333,53,0.707106781,0,"Firmicutes","Clostridia","Clostridiales","Gracilibacteraceae","Lutispora",NA
"Zotu3115",589,3,37,73,0.058101827,0,0,-0.087038828,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu312",170,1,0,0,9.85e-62,0,123,0,0,"Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Frankia",NA
"Zotu3126",141,2,0,0,2.84e-44,1,89,0,0,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"Zotu3132",617,1,0,0,3.42e-79,0,240,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu3134",36,1,0,0,1.61e-51,0,74,-0.577350269,0,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia","uncultured Acetobacteraceae bacterium"
"Zotu314",977,2,0,0,7.14e-19,1,1,-0.517036491,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
"Zotu3142",911,1,0,0,3.42e-79,0,199,0,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767",NA,NA
"Zotu3143",311,1,0,0,3.2e-31,0,6,-1.061445555,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Fonticella","uncultured Clostridium sp."
"Zotu3144",890,1,0,0,3.42e-79,0,198,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas lutea"
"Zotu315",61,1,0,0,2.01e-40,0,80,-1.414213562,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"Zotu3171",422,1,0,0,8.6e-50,0,32,-1.414213562,0,"Bacteroidetes","Ignavibacteria","OPB56","uncultured bacterium #0319-6E22",NA,NA
"Zotu318",818,2,7,18,6.78e-11,0,38,-0.697485832,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu3181",599,1,0,0,3.42e-79,0,248,0,0,"Acidobacteria","Subgroup 6","uncultured bacterium mle1-25",NA,NA,NA
"Zotu32",177,1,0,0,3.71e-30,0,2,-1.085930607,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu320",337,1,0,0,1.52e-31,0,11,-1.418416287,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA
"Zotu3204",532,3,3,3,1.61e-51,0,74,1.732050808,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"Zotu3210",71,1,0,0,1.46e-48,0,35,-0.75,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu3257",393,1,0,0,1.24e-39,0,26,-1.58113883,0,"Chloroflexi","KD4-96","uncultured Longilinea sp.",NA,NA,NA
"Zotu326",118,2,0,0,2.84e-44,1,85,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu3277",346,1,0,0,9.85e-62,0,131,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 3",NA
"Zotu328",58,1,0,0,3.42e-79,0,152,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"Zotu3304",333,2,0,0,2.94e-31,1,6,-0.163299316,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 8","uncultured Clostridiales bacterium"
"Zotu3309",961,1,0,0,3.42e-79,0,262,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter","uncultivated soil bacterium clone C002"
"Zotu332",1059,3,8,8,6.96e-46,0,25,1.788854382,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu3321",546,2,1,3,6.24e-25,0,15,-0.632455532,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"Zotu3324",364,1,0,0,3.42e-79,0,200,0,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
"Zotu333",1006,1,0,0,3.42e-79,0,257,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
"Zotu3334",604,2,0,0,3.98e-39,1,24,0,0,"Latescibacteria","uncultured soil bacterium",NA,NA,NA,NA
"Zotu3335",687,2,0,0,5.19e-31,1,6,-0.163299316,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured","uncultured sludge bacterium A17"
"Zotu3337",244,1,0,0,9.85e-62,0,100,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"Zotu334",95,3,2,4,7.36e-30,0.666666667,13,1.020620726,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu3344",21,3,17.66666667,34,3.99e-31,0,11,0.981980506,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
"Zotu3354",801,2,6,6,9.81e-35,0,12,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis"
"Zotu3370",853,3,9.5,21,3.71e-11,0,38,-0.058123819,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu3371",195,2,0,0,3.98e-39,1,24,0,0,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"Zotu3377",762,1,0,0,3.42e-79,0,304,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu338",100,1,0,0,1.24e-39,0,27,-1.58113883,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu3383",760,1,0,0,3.42e-79,0,184,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","uncultured Derxia sp.",NA
"Zotu339",183,1,0,0,3.42e-79,0,198,0,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu3428",289,1,0,0,3.42e-79,0,260,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu343",739,3,2,2,4.36e-40,0.333333333,80,1.414213562,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
"Zotu3435",172,1,0,0,3.42e-79,0,322,0,0,"Actinobacteria","Actinobacteria","Frankiales",NA,NA,NA
"Zotu3444",445,2,0,0,1.8e-33,1,5,-0.2,0,"Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"Zotu345",754,1,0,0,1.91e-30,0,3,-1.213559752,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu346",420,1,0,0,3.42e-79,0,159,0,0,NA,NA,NA,NA,NA,NA
"Zotu3465",899,2,1,1,9.85e-62,0,108,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"Zotu3468",129,1,0,0,3.42e-79,0,313,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. LP8"
"Zotu347",403,1,0,0,9.85e-62,0,114,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","Ambiguous_taxa"
"Zotu3477",335,2,1,1,9.85e-62,0,126,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 13",NA
"Zotu348",1070,1,0,0,3.42e-79,0,318,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",NA
"Zotu349",303,1,0,0,3.42e-79,0,311,0,0,"Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria Incertae Sedis","Unknown Family","Leptolyngbya ANT.L52.2",NA
"Zotu3498",728,3,0,0,7.59e-24,1,64,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu3499",90,2,0,0,2.84e-44,1,97,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu351",4,1,0,0,3.42e-79,0,323,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"Zotu352",611,2,1,1,9.85e-62,0,134,0,0,"Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587","uncultured planctomycete"
"Zotu355",419,1,0,0,3.42e-79,0,160,0,0,NA,NA,NA,NA,NA,NA
"Zotu3554",245,1,0,0,3.42e-79,0,157,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"Zotu357",556,1,0,0,3.42e-79,0,275,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured Spartobacteria bacterium"
"Zotu358",50,1,0,0,3.42e-79,0,182,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"Zotu3596",756,2,3,3,3.52e-48,0,35,0.5,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu3598",500,1,0,0,9.85e-62,0,110,0,0,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae",NA,NA
"Zotu36",1025,3,1,2,3.33e-30,0.666666667,70,0.75,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium 164"
"Zotu361",122,1,0,0,1.79e-42,0,23,-0.603022689,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
"Zotu362",34,1,0,0,9.85e-62,0,134,0,0,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA
"Zotu3621",895,1,0,0,9.85e-62,0,100,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"Zotu3624",320,1,0,0,1.54e-36,0,41,-0.912870929,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 10",NA
"Zotu363",517,2,108,156,1.59e-18,0,1,-0.517036491,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","bacterium Ellin5102"
"Zotu3639",926,2,2,2,7e-55,0,59,1,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","Thermomonas sp. K-bf-R2A-11.3"
"Zotu3640",124,1,0,0,9.85e-62,0,105,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu367",746,4,16,16,1.97e-34,0.166666667,12,2.309401077,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","uncultured Acidobacteria bacterium",NA
"Zotu3690",342,1,0,0,9.85e-62,0,124,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 8",NA
"Zotu3696",225,4,8,12,1.03e-25,0.333333333,49,1.58113883,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola",NA
"Zotu37",182,1,0,0,9.85e-62,0,106,0,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu3700",173,1,0,0,3.42e-79,0,211,0,0,"Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae","uncultured","Ambiguous_taxa"
"Zotu3707",513,1,0,0,3.42e-79,0,317,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA
"Zotu371",882,1,0,0,9.85e-62,0,107,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu3719",970,2,0,0,2.84e-44,1,88,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter",NA
"Zotu372",455,1,0,0,3.42e-79,0,186,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"Zotu3727",53,2,2,2,7e-55,0,60,1,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"Zotu373",859,2,0,0,3.17e-24,1,10,-0.359210604,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu3756",779,2,6,6,1.93e-49,0,31,0.707106781,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu376",1011,2,30,60,1.34e-19,0,1,-0.517036491,0,"Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA,NA
"Zotu3769",480,1,0,0,3.42e-79,0,148,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonadaceae bacterium LWQ133"
"Zotu377",412,2,0,0,2.52e-30,1,65,-0.5,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
"Zotu3778",76,1,0,0,3.42e-79,0,244,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. HKS-06"
"Zotu3779",330,2,1,1,9.85e-62,0,124,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 13",NA
"Zotu378",265,1,0,0,3.42e-79,0,296,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu3781",786,1,0,0,3.42e-79,0,175,0,0,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured Cytophagia bacterium"
"Zotu3786",632,3,150,456,2.83e-18,0.333333333,1,0.402139493,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
"Zotu3791",155,1,0,0,3.42e-79,0,299,0,0,"Armatimonadetes","Armatimonadia","Armatimonadales","uncultured Armatimonadetes bacterium",NA,NA
"Zotu3796",171,1,0,0,3.42e-79,0,212,0,0,"Actinobacteria","Actinobacteria",NA,NA,NA,NA
"Zotu38",871,2,0,0,5.45e-26,1,49,-0.632455532,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu382",372,3,16,16,3.36e-31,0.333333333,6,0.734846923,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured sludge bacterium S14",NA
"Zotu3837",813,1,0,0,3.42e-79,0,285,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Pseudoflavitalea","Pseudoflavitalea soli"
"Zotu3839",493,1,0,0,1.61e-51,0,72,-0.577350269,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
"Zotu384",717,1,0,0,3.42e-79,0,202,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu3840",774,1,0,0,4.32e-55,0,43,-1,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Cupriavidus",NA
"Zotu385",238,1,0,0,3.42e-79,0,149,0,0,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","actinobacterium WWH12"
"Zotu3853",381,1,0,0,3.42e-79,0,323,0,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","uncultured bacterium",NA
"Zotu3856",586,5,9.166666667,35,0.396459302,0.7,0,1.131504764,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
"Zotu388",390,2,0,0,2.84e-44,1,79,0,0,"Chloroflexi","Ktedonobacteria","C0119","uncultured candidate division SAM bacterium",NA,NA
"Zotu3887",503,2,0,0,2.84e-44,1,83,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Pedosphaera sp.",NA
"Zotu389",522,1,0,0,0.052844414,0,0,-1.30558242,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","bacterium Ellin5102"
"Zotu3906",423,2,0,0,2.84e-44,1,96,0,0,NA,NA,NA,NA,NA,NA
"Zotu3935",840,1,0,0,1.07e-51,0,37,-1.224744871,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter sp. LCS15"
"Zotu396",659,1,0,0,3.42e-79,0,222,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu3967",179,1,0,0,1.61e-51,0,74,-0.577350269,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
