"Name","ID","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
"Zotu2965",648,3,4,9,5.12e-39,0.666666667,19,0.248759298,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2967",263,2,584,3250,1.46e-19,0,1,-0.632455532,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu2970",250,4,767.6659091,5283,1.88e-17,0,1,0.252982213,0.375,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu2978",408,1,0,0,4.38e-208,0,148,0,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","Ambiguous_taxa",NA
"Zotu2979",863,2,0,0,1.24e-58,1,5,-0.282842712,0,"Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"Zotu298",382,2,0,0,7.49e-111,1,76,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
"Zotu299",784,2,1,1,2.56e-159,0,99,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"Zotu2990",708,1,0,0,1.85e-18,0,1,-1.517893277,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","Gemmata-like str. CJuql4"
"Zotu2997",932,2,0,0,6.63e-72,1,55,-0.5,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured",NA,NA
"Zotu3004",566,3,0,0,3.01e-45,1,3,0.676123404,0,"Acidobacteria","Subgroup 6","uncultured Anaeromyxobacter sp.",NA,NA,NA
"Zotu3028",871,3,3.5,5,1.63e-101,0,50,1.58113883,0,"Proteobacteria","Gammaproteobacteria","JG36-GS-52","Ambiguous_taxa",NA,NA
"Zotu3033",713,2,0,0,7.49e-111,1,81,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"Zotu304",845,3,52.2,96,2.05e-13,0,2,0.222911285,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured bacterium PHOS-HE51",NA
"Zotu3049",710,2,10.5,32,6.7e-14,0,2,-0.501550391,0,"Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14","uncultured Planctomycetaceae bacterium"
"Zotu3057",561,2,0,0,7.49e-111,1,78,0,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"Zotu307",791,1,0,0,6.84e-89,0,34,-0.912870929,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu3074",892,3,11,36,4.77e-23,0.333333333,26,0.057928445,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"Zotu3076",558,1,0,0,4.38e-208,0,253,0,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured Nitrospirales bacterium"
"Zotu308",975,1,0,0,3.77e-88,0,8,-0.686243566,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu3081",706,2,8,10,1.29e-52,0,6,-0.39223227,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"Zotu3083",557,3,94,94,9.4e-48,0,3,0.676123404,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured Nitrospirales bacterium"
"Zotu309",792,4,26,26,2.38e-58,0.166666667,5,1.414213562,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu310",828,4,1.05,5,7.4e-13,0.833333333,2,0.947372961,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu3106",251,1,0,0,1.01e-140,0,42,-1,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu311",695,2,2,2,1.63e-140,0,41,1,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
"Zotu3124",397,2,0,0,7.49e-111,1,68,0,0,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured sludge bacterium H39"
"Zotu314",887,2,2,4,3.96e-92,0,11,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
"Zotu3166",617,1,0,0,4.38e-208,0,220,0,0,"Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587",NA
"Zotu3172",611,1,0,0,4.38e-208,0,239,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","CPla-3 termite group",NA,NA
"Zotu3174",388,1,0,0,4.38e-208,0,232,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
"Zotu3175",696,1,0,0,4.38e-208,0,257,0,0,"Planctomycetes","Phycisphaerae","Pla1 lineage",NA,NA,NA
"Zotu3178",570,1,0,0,4.38e-208,0,243,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu318",794,1,0,0,6.35e-102,0,21,-0.693375245,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu3182",889,1,0,0,1.01e-140,0,45,-1,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"Zotu3184",378,1,0,0,1.28e-159,0,124,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured planctomycete",NA,NA
"Zotu3195",445,2,1,1,2.56e-159,0,107,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter","Anaeromyxobacter sp. Fw109-5"
"Zotu32",115,1,0,0,4.38e-208,0,131,0,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu320",337,2,0,0,7.49e-111,1,75,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA
"Zotu3201",982,1,0,0,3.75e-111,0,51,-0.5,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41","uncultured bacterium gp4"
"Zotu3203",861,3,42,108,2.06e-58,0.333333333,4,0.583459966,0,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","agricultural soil bacterium SC-I-16"
"Zotu3215",411,2,1,1,2.56e-159,0,93,0,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","uncultured Thermosporothrix sp.",NA
"Zotu3223",690,1,0,0,4.38e-208,0,222,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu3229",839,1,0,0,4.38e-208,0,145,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu3233",22,1,0,0,4.38e-208,0,194,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","uncultured Pedomicrobium sp."
"Zotu3234",744,1,0,0,4.38e-208,0,163,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067","uncultured Burkholderia sp."
"Zotu324",798,1,0,0,1.28e-159,0,99,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu325",362,2,0,0,3.35e-76,1,61,-1,0,"Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"Zotu3263",697,2,1.5,4,1.35e-23,0,26,-0.695141336,0,"Planctomycetes","OM190","uncultured Crater Lake bacterium CL500-15",NA,NA,NA
"Zotu3270",621,2,1,1,2.56e-159,0,113,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu3276",579,1,0,0,1.28e-159,0,96,0,0,"Acidobacteria","Subgroup 6","uncultured Saccharibacillus sp.",NA,NA,NA
"Zotu3284",342,1,0,0,4.38e-208,0,187,0,0,"Chloroflexi","TK10","uncultured Dehalococcoidia bacterium",NA,NA,NA
"Zotu3301",466,1,0,0,4.38e-208,0,134,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","mle1-27","uncultured Myxococcales bacterium",NA
"Zotu332",977,1,0,0,1.01e-140,0,40,-1,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu3328",170,2,0,0,3.35e-76,1,53,-1,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu3329",394,1,0,0,4.38e-208,0,209,0,0,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA
"Zotu333",926,2,0,0,7.49e-111,1,68,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
"Zotu3331",312,1,0,0,1.01e-140,0,47,-1,0,NA,NA,NA,NA,NA,NA
"Zotu3337",215,1,0,0,4.38e-208,0,212,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"Zotu334",65,1,0,0,4.38e-208,0,274,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu3346",903,1,0,0,1.28e-159,0,86,0,0,"Acidobacteria","Acidobacteriia","Subgroup 2",NA,NA,NA
"Zotu3347",180,2,80,654,2.37e-19,0,1,-0.632455532,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. KJ012"
"Zotu335",572,1,0,0,1.28e-159,0,117,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu3355",471,2,1,1,2.56e-159,0,103,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
"Zotu3361",252,1,0,0,2.01e-100,0,10,-0.848874688,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","bacterium BAB-2943"
"Zotu3366",440,1,0,0,4.38e-208,0,227,0,0,"Chlamydiae","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA
"Zotu3374",936,2,0,0,3.8e-39,1,19,-0.298511157,0,"Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA,NA
"Zotu338",69,1,0,0,6.77e-47,0,3,-1.352246808,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu3400",820,1,0,0,1.62e-88,0,8,-0.686243566,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu341",501,3,23,49,2.75e-59,0,4,0.583459966,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu3411",365,1,0,0,3.83e-122,0,30,-0.75,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured sludge bacterium H8",NA
"Zotu3422",307,1,0,0,1.01e-89,0,20,-1.224744871,0,"Patescibacteria","Parcubacteria",NA,NA,NA,NA
"Zotu3436",573,2,0,0,2.14e-99,1,82,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu3438",578,2,3,3,5.75e-131,0,28,0.816496581,0,"Acidobacteria","Subgroup 6","unidentified",NA,NA,NA
"Zotu3439",490,1,0,0,4.38e-208,0,137,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa","uncultured soil bacterium"
"Zotu3445",592,2,0,0,7.49e-111,1,72,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu3449",226,1,0,0,4.38e-208,0,151,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu345",760,6,74.2,193,8.14e-13,0.2,2,2.396296314,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu346",436,2,0,0,1.76e-19,1,1,-0.632455532,0,NA,NA,NA,NA,NA,NA
"Zotu3468",85,3,0,0,4.56e-10,1,14,-0.043355498,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. LP8"
"Zotu3475",442,1,0,0,4.38e-208,0,159,0,0,"Chlamydiae","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia","uncultured bacterium"
"Zotu3483",330,1,0,0,4.38e-208,0,194,0,0,"Patescibacteria","WS6 (Dojkabacteria)","uncultured alpha proteobacterium",NA,NA,NA
"Zotu349",334,3,1,2,8.76e-72,0.666666667,56,0.75,0,"Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria Incertae Sedis","Unknown Family","Leptolyngbya ANT.L52.2",NA
"Zotu3504",328,1,0,0,4.92e-88,0,8,-0.686243566,0,"Patescibacteria","WS6 (Dojkabacteria)",NA,NA,NA,NA
"Zotu351",11,1,0,0,4.38e-208,0,193,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"Zotu3521",401,3,1.5,3,4.98e-67,0.666666667,52,0.603022689,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","FCPS473","uncultured Thermosporotrichaceae bacterium"
"Zotu3540",313,1,0,0,4.38e-208,0,213,0,0,NA,NA,NA,NA,NA,NA
"Zotu3543",894,2,9,9,6e-88,0,8,0.15249857,0,"Acidobacteria","Subgroup 5",NA,NA,NA,NA
"Zotu355",432,3,36,88,1.49e-58,0.333333333,4,0.583459966,0,NA,NA,NA,NA,NA,NA
"Zotu3554",217,1,0,0,4.38e-208,0,259,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"Zotu357",556,1,0,0,2.87e-131,0,28,-1.224744871,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured Spartobacteria bacterium"
"Zotu3575",659,6,3,7,0.477844059,0.533333333,33,1.322875656,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu3576",315,1,0,0,4.38e-208,0,215,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu3596",762,2,60,60,3.41e-48,0,3,-0.338061702,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu3603",465,4,6.5,13,2.92e-51,0.5,6,1.568929081,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis","uncultured Polyangiaceae bacterium"
"Zotu3605",338,1,0,0,4.38e-208,0,213,0,0,"Chloroflexi","JG30-KF-CM66","uncultured Caldilinea sp.",NA,NA,NA
"Zotu361",80,1,0,0,4.21e-53,0,6,-1.372812946,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
"Zotu3619",33,2,1,1,2.56e-159,0,121,0,0,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","bacterium Ellin346"
"Zotu363",527,5,26.56666667,69,9.41e-23,0.4,26,1.564068005,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","bacterium Ellin5102"
"Zotu364",751,1,0,0,4.84e-100,0,10,-0.848874688,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
"Zotu3680",242,3,0,0,0.318562706,1,33,-0.661437828,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu3681",324,2,3,3,5.42e-122,0,30,0.5,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu3699",628,1,0,0,4.38e-208,0,271,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales",NA,NA,NA
"Zotu37",118,1,0,0,4.38e-208,0,128,0,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu370",438,2,0,0,6.84e-49,1,3,-0.338061702,0,"Bacteroidetes","Ignavibacteria","OPB56","uncultured bacterium KF-JG30-B11",NA,NA
"Zotu371",827,1,0,0,3.75e-111,0,15,-0.811107106,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu372",469,3,312,1364,4.49e-18,0,0,0.199377915,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"Zotu373",811,1,0,0,4.38e-208,0,178,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu3730",768,2,1,1,2.56e-159,0,119,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"Zotu3736",229,1,0,0,4.38e-208,0,279,0,0,"Firmicutes","Bacilli","Bacillales",NA,NA,NA
"Zotu3766",512,1,0,0,3.83e-122,0,32,-0.75,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"Zotu377",428,1,0,0,4.38e-208,0,152,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
"Zotu3772",467,1,0,0,4.38e-208,0,205,0,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"Zotu378",276,1,0,0,3.61e-18,0,0,-1.146423008,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu3786",640,3,1,2,8.76e-72,0.666666667,54,0.75,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
"Zotu38",819,2,0,0,7.49e-111,1,69,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu3814",853,2,0,0,3.07e-39,1,19,-0.298511157,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae",NA,NA
"Zotu3818",407,1,0,0,4.38e-208,0,149,0,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA,NA
"Zotu3830",450,1,0,0,4.38e-208,0,139,0,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","uncultured soil bacterium"
"Zotu3838",96,1,0,0,1.28e-159,0,102,0,0,"Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Armatimonadetes bacterium 55-13",NA
"Zotu3870",376,2,2,2,1.63e-140,0,40,1,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured soil bacterium",NA,NA
"Zotu3875",983,1,0,0,4.38e-208,0,202,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu388",412,1,0,0,1.28e-159,0,92,0,0,"Chloroflexi","Ktedonobacteria","C0119","uncultured candidate division SAM bacterium",NA,NA
"Zotu3890",206,4,522,2942,5.8e-20,0.166666667,1,1.138419958,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"Zotu3894",529,1,0,0,4.38e-208,0,265,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Verrucomicrobia bacterium LX181",NA
"Zotu3898",509,1,0,0,4.38e-208,0,127,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"Zotu3900",961,1,0,0,4.38e-208,0,164,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu3930",50,1,0,0,6.99e-59,0,4,-1.458649915,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured Hyphomicrobiaceae bacterium",NA
"Zotu3954",476,1,0,0,2.81e-58,0,5,-1.13137085,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"Zotu396",672,2,80,1027,1.18e-17,0,0,-0.473522547,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu3964",171,2,0,0,7.49e-111,1,79,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu3979",993,1,0,0,4.38e-208,0,230,0,0,NA,NA,NA,NA,NA,NA
"Zotu398",477,1,0,0,4.38e-208,0,196,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"Zotu3984",716,1,0,0,3.75e-111,0,15,-0.811107106,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"Zotu399",643,1,0,0,4.38e-208,0,220,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales",NA,NA,NA
"Zotu4028",679,1,0,0,1.01e-140,0,47,-1,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu4033",641,1,0,0,4.38e-208,0,204,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
"Zotu405",136,2,5,5,9.92e-102,0,21,0.277350098,0,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"Zotu407",953,2,9,9,7.49e-111,0,15,0.324442842,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Aridibacter","Aridibacter famidurans"
"Zotu4079",738,1,0,0,4.38e-208,0,166,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"Zotu408",990,1,0,0,4.38e-208,0,157,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","metagenome",NA,NA
"Zotu4095",831,2,0,0,2.14e-99,1,66,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu410",437,1,0,0,4.38e-208,0,225,0,0,NA,NA,NA,NA,NA,NA
"Zotu411",369,1,0,0,1.62e-17,0,0,-1.146423008,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured Caldilineales bacterium",NA
"Zotu4119",305,3,0,0,1.13e-12,1,9,-0.056077215,0,"Patescibacteria","Parcubacteria",NA,NA,NA,NA
"Zotu412",298,1,0,0,1.28e-159,0,117,0,0,"Patescibacteria","Berkelbacteria","uncultured bacterium",NA,NA,NA
"Zotu4122",734,2,0,0,1.42e-10,1,14,-0.606976979,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu4136",486,1,0,0,4.38e-208,0,158,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"Zotu414",773,4,21,60,6.81e-13,0.5,2,0.947372961,0,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured Cytophagia bacterium"
"Zotu4159",596,2,0,0,7.49e-111,1,65,0,0,"Acidobacteria","Subgroup 17",NA,NA,NA,NA
"Zotu4162",636,1,0,0,1.28e-159,0,103,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu4164",702,4,23,61,2.03e-58,0.166666667,4,1.604514906,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"Zotu4170",329,2,2,2,1.63e-140,0,47,1,0,"Patescibacteria","WS6 (Dojkabacteria)",NA,NA,NA,NA
"Zotu419",506,1,0,0,1.28e-159,0,87,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonadetes bacterium Ellin7146"
"Zotu420",878,1,0,0,1.28e-159,0,103,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter",NA
"Zotu421",813,1,0,0,4.38e-208,0,183,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu422",830,2,1,1,2.56e-159,0,90,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu4224",565,2,1,1,2.56e-159,0,116,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu4239",736,1,0,0,4.38e-208,0,167,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu4255",597,1,0,0,9.45e-60,0,4,-1.458649915,0,"Acidobacteria","Subgroup 25","uncultured soil bacterium",NA,NA,NA
"Zotu4256",321,1,0,0,4.38e-208,0,203,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu4259",320,1,0,0,4.38e-208,0,205,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu4298",186,1,0,0,4.38e-208,0,164,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu4309",290,1,0,0,4.38e-208,0,237,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus",NA
"Zotu431",821,1,0,0,4.38e-208,0,147,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu4317",26,1,0,0,3.83e-122,0,30,-0.75,0,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"Zotu4319",693,1,0,0,1.36e-77,0,17,-0.763762616,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu432",42,3,0.5,1,4.29e-76,0.666666667,61,1,0,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA
"Zotu4335",302,1,0,0,4.38e-208,0,224,0,0,"Patescibacteria","Parcubacteria","Candidatus Doudnabacteria","uncultured bacterium",NA,NA
"Zotu4340",613,3,94,94,9.12e-47,0,3,0.676123404,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","CPla-3 termite group",NA,NA
"Zotu4342",281,3,3,3,8.62e-131,0,64,1.732050808,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu4388",375,5,29,56,4.4e-10,0.2,14,1.083887462,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured soil bacterium",NA,NA
"Zotu439",664,2,0,0,1.19e-88,1,34,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Ambiguous_taxa",NA
"Zotu4392",24,1,0,0,4.38e-208,0,170,0,0,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA
"Zotu44",997,1,0,0,4.38e-208,0,149,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
"Zotu440",123,3,10.56666667,34,3.04e-23,0,26,0.057928445,0,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Terrabacter",NA
