"","com_id","Zotu","cor","p","Phylum","Class","Order","Family","Genus","Species","com_name"
"411","Com_27520_pos","Zotu48",-0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Abscisic acid"
"412","Com_2753_pos","Zotu339",-0.927778183,0.000891495,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","1,2-dihydroxyheptadec-16-yn-4-yl acetate"
"413","Com_27670_pos","Zotu48",-0.932954371,0.000716066,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","3-Phosphoglyceric acid"
"414","Com_2770_pos","Zotu30",-0.857142857,0.006530017,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","??-Cyclodextrin"
"415","Com_2770_pos","Zotu51",-0.904761905,0.002008276,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","??-Cyclodextrin"
"416","Com_2775_neg","Zotu339",-0.843434712,0.008503234,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","gamma-Glutamylmethionine"
"417","Com_28_pos","Zotu314",-0.932954371,0.000716066,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","5-OxoETE"
"418","Com_28025_pos","Zotu1",-0.878310066,0.004103934,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","NA","gamma-Glutamylglutamic acid"
"419","Com_28025_pos","Zotu343",-0.898219696,0.002438797,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","NA","gamma-Glutamylglutamic acid"
"420","Com_28054_pos","Zotu1",-0.853912564,0.006965288,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","NA","Sinapyl aldehyde"
"421","Com_28054_pos","Zotu31",0.850314646,0.007471415,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","NA","Sinapyl aldehyde"
"422","Com_28140_pos","Zotu30",-0.904761905,0.002008276,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","3-Chloro-L-tyrosine"
"423","Com_28186_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","7-Hydroxy-3,4-dihydrocarbostyril"
"424","Com_283_pos","Zotu51",-0.952380952,0.0002604,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Pregnenolone"
"425","Com_283_pos","Zotu32",-0.886243434,0.003373343,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Pregnenolone"
"426","Com_283_pos","Zotu165",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Pregnenolone"
"427","Com_2835_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","4-Methoxybenzaldehyde"
"428","Com_2838_pos","Zotu125",-0.857142857,0.006530017,"Cyanobacteria","Oxyphotobacteria","Nostocales","NA","NA","NA","Oleoyl ethanolamide"
"429","Com_2858_pos","Zotu10",0.898219696,0.002438797,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","2-(4-aminophenoxy)isophthalonitrile"
"430","Com_2916_pos","Zotu314",-0.945230086,0.000394052,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","SNK"
"431","Com_2927_pos","Zotu48",0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","N1-(3,4-dimethoxyphenethyl)-4-methylbenzene-1-sulfonamide"
"432","Com_2931_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","1-hydroxy-1-(4-methoxyphenyl)propan-2-yl 4-methoxybenzoate"
"433","Com_29336_pos","Zotu339",0.891630982,0.002928681,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","LPC 9:0"
"434","Com_29393_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Pantethine"
"435","Com_29398_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Betaine aldehyde"
"436","Com_2940_neg","Zotu314",0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Xanthosine"
"437","Com_2960_pos","Zotu125",0.857142857,0.006530017,"Cyanobacteria","Oxyphotobacteria","Nostocales","NA","NA","NA","10-Nitrolinoleate"
"438","Com_297_neg","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Acetylenedicarboxylic acid"
"439","Com_2971_neg","Zotu114",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Ribitol"
"440","Com_2983_pos","Zotu165",0.976190476,3.31e-05,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Lenalidomide"
"441","Com_3030_pos","Zotu30",-0.857142857,0.006530017,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","Leukotriene E4"
"442","Com_3095_pos","Zotu13",0.922172222,0.001110817,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3","Ecgonine methyl ester"
"443","Com_31_pos","Zotu51",-0.928571429,0.000862968,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Estriol"
"444","Com_31_pos","Zotu30",-0.880952381,0.00385032,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","Estriol"
"445","Com_3101_pos","Zotu51",-0.904761905,0.002008276,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","(+/-)11(12)-DiHET"
"446","Com_3101_pos","Zotu32",-0.862290909,0.005872991,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","(+/-)11(12)-DiHET"
"447","Com_3101_pos","Zotu165",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","(+/-)11(12)-DiHET"
"448","Com_311_neg","Zotu68",-0.855605819,0.00673489,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","Psilocybin"
"449","Com_3118_neg","Zotu48",-0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","2-(2-chlorophenyl)-1H-indole"
"450","Com_3121_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","18-??-Glycyrrhetinic acid"
"451","Com_3124_pos","Zotu130",0.853912564,0.006965288,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","1-(4-methoxyphenyl)propane-1,2-diol"
"452","Com_3124_pos","Zotu51",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","1-(4-methoxyphenyl)propane-1,2-diol"
"453","Com_3169_neg","Zotu314",0.945230086,0.000394052,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","LPA 20:0"
"454","Com_3366_pos","Zotu9",-0.891630982,0.002928681,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","NA","2-Linoleoyl glycerol"
"455","Com_338_neg","Zotu23",-0.874267171,0.004512386,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Thymidine"
"456","Com_338_neg","Zotu32",-0.898219696,0.002438797,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Thymidine"
"457","Com_3573_pos","Zotu48",0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","LDGTS 9:0"
"458","Com_3591_pos","Zotu48",0.945230086,0.000394052,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","DGTS (6:0/16:3)"
"459","Com_3609_pos","Zotu48",-0.932954371,0.000716066,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","(3??,5??,9??)-3,23-Dihydroxy-1-oxoolean-12-en-28-oic acid"
"460","Com_3616_neg","Zotu14",-0.860748345,0.006065193,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","PI (2:0/20:1)"
"461","Com_3616_neg","Zotu146",-0.904761905,0.002008276,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Punica granatum (pomegranate)","PI (2:0/20:1)"
"462","Com_3640_neg","Zotu59",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","Jasmonic acid"
"463","Com_3640_neg","Zotu48",0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Jasmonic acid"
"464","Com_3640_neg","Zotu100",0.838338383,0.009323116,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","Jasmonic acid"
"465","Com_3657_pos","Zotu187",0.853912564,0.006965288,"Cyanobacteria","Oxyphotobacteria","Nostocales","Coleofasciculaceae","Microcoleus Es-Yyy1400","Microcoleus paludosus Es_Yyy1400","1,2,10-Trimethoxy-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinolin-9-ol"
"466","Com_3683_pos","Zotu14",0.860748345,0.006065193,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","17??-Hydroxy-androstano[3,2-c]isoxazole"
"467","Com_3703_pos","Zotu165",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","LSD-d3"
"468","Com_3703_pos","Zotu68",0.906686764,0.001891774,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","LSD-d3"
"469","Com_3722_neg","Zotu12",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","N-Propionylglycine"
"470","Com_3745_neg","Zotu314",-0.896127224,0.00258811,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Dihydrofolic acid"
"471","Com_3767_neg","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","N1-(2-methyl-4-nitrophenyl)acetamide"
"472","Com_3775_pos","Zotu63",0.952380952,0.0002604,"Acidobacteria","Acidobacteriia","Acidobacteriales","NA","NA","NA","Avocadyne 1-acetate"
"473","Com_378_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Palmitic Acid"
"474","Com_3787_pos","Zotu314",0.883851509,0.003583935,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","(-)-Caryophyllene oxide"
"475","Com_3791_pos","Zotu24",-0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","DAG (6:0/9:0)"
"476","Com_3795_pos","Zotu104",0.857142857,0.006530017,"Cyanobacteria","Oxyphotobacteria","Chloroplast","NA","NA","NA","3-(5,7-dimethoxy-4-oxo-4H-chromen-2-yl)propanoic acid"
"477","Com_3849_neg","Zotu48",-0.945230086,0.000394052,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","(S)-2-Hydroxybutanoicacid"
"478","Com_3849_neg","Zotu100",-0.862290909,0.005872991,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","(S)-2-Hydroxybutanoicacid"
"479","Com_3872_pos","Zotu59",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","1-(4-bromophenyl)-2-phenylethan-1-one"
"480","Com_3872_pos","Zotu100",0.838338383,0.009323116,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","1-(4-bromophenyl)-2-phenylethan-1-one"
"481","Com_3881_neg","Zotu48",-0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Adipic acid"
"482","Com_3881_pos","Zotu314",-0.945230086,0.000394052,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Mupirocin"
"483","Com_3895_neg","Zotu63",-0.880952381,0.00385032,"Acidobacteria","Acidobacteriia","Acidobacteriales","NA","NA","NA","Tetradecanedioic acid"
"484","Com_3900_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","4-methoxy-6-[2-(4-methoxyphenyl)ethyl]-2H-pyran-2-one"
"485","Com_3932_pos","Zotu73",0.903680049,0.002075752,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","NA","NA","para-methoxy-Butyryl fentanyl-d7"
"486","Com_3935_pos","Zotu48",-0.90840294,0.001791685,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Wampetin"
"487","Com_3935_pos","Zotu314",0.834748647,0.009929687,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Wampetin"
"488","Com_3970_pos","Zotu314",0.883851509,0.003583935,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","??-Linolenoyl ethanolamide"
"489","Com_3981_neg","Zotu314",-0.883851509,0.003583935,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","2-(1-{2-[(3-furylmethyl)amino]-2-oxoethyl}cyclohexyl)acetic acid"
"490","Com_3990_pos","Zotu314",-0.90840294,0.001791685,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","N1-cyclooctyl-4-hydroxy-1-piperidinecarbothioamide"
"491","Com_3992_pos","Zotu48",-0.90840294,0.001791685,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","5-hydroxy-6,7-dimethoxy-2-phenyl-4H-chromen-4-one"
"492","Com_4_neg","Zotu48",0.90840294,0.001791685,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","(+/-)12(13)-DiHOME"
"493","Com_4017_neg","Zotu63",0.880952381,0.00385032,"Acidobacteria","Acidobacteriia","Acidobacteriales","NA","NA","NA","O1-(4-chlorobenzoyl)-4-nitrobenzene-1-carbohydroximamide"
"494","Com_4018_neg","Zotu314",0.896127224,0.00258811,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Phenylpyruvic acid"
"495","Com_4081_neg","Zotu13",-0.910195959,0.001690861,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3","Royal jelly acid"
"496","Com_4105_pos","Zotu73",-0.843434712,0.008503234,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","NA","NA","Dinophysistoxin-2"
"497","Com_4119_neg","Zotu165",0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","FAHFA (18:3/3:0)"
"498","Com_4119_neg","Zotu167",0.85548378,0.00675133,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529","NA","FAHFA (18:3/3:0)"
"499","Com_4139_pos","Zotu339",0.879581914,0.003980559,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","16??-Hydroxydehydroepiandrosterone"
"500","Com_4171_neg","Zotu146",-0.880952381,0.00385032,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Punica granatum (pomegranate)","DGDG (8:0/8:0)"
"501","Com_4185_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","SM (d14:0/12:0)"
"502","Com_419_neg","Zotu114",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","ethyl 3-cyano-2-hydroxy-6-phenylisonicotinate"
"503","Com_4208_neg","Zotu51",-0.928571429,0.000862968,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","(+/-)10(11)-EpDPA"
"504","Com_4208_neg","Zotu30",-0.880952381,0.00385032,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","(+/-)10(11)-EpDPA"
"505","Com_4211_pos","Zotu12",0.904761905,0.002008276,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","DAG (6:0/10:0)"
"506","Com_4211_pos","Zotu24",0.904761905,0.002008276,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","DAG (6:0/10:0)"
"507","Com_425_pos","Zotu314",-0.945230086,0.000394052,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","N-Palmitoyl taurine"
"508","Com_4250_neg","Zotu48",0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","OxPI (16:0-18:3+1O)"
"509","Com_4256_pos","Zotu100",0.862290909,0.005872991,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","Styrene"
"510","Com_4256_pos","Zotu48",0.834748647,0.009929687,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Styrene"
"511","Com_4284_neg","Zotu339",-0.843434712,0.008503234,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","DGDG (16:2/20:5)"
"512","Com_43_neg","Zotu24",0.928571429,0.000862968,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","Verbascose"
"513","Com_4317_pos","Zotu30",-0.857142857,0.006530017,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","Sulfamerazine"
"514","Com_4342_pos","Zotu12",-0.928571429,0.000862968,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","2,4-dihydroxyheptadec-16-en-1-yl acetate"
"515","Com_4349_pos","Zotu339",-0.85548378,0.00675133,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","L-Fucose"
"516","Com_437_pos","Zotu169",0.90840294,0.001791685,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","NA","L-Ergothioneine"
"517","Com_437_pos","Zotu125",0.857142857,0.006530017,"Cyanobacteria","Oxyphotobacteria","Nostocales","NA","NA","NA","L-Ergothioneine"
"518","Com_4371_neg","Zotu48",-0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","PI (2:0/8:0)"
"519","Com_4371_pos","Zotu9",-0.843434712,0.008503234,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","NA","Torasemide"
"520","Com_4405_pos","Zotu314",0.834748647,0.009929687,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","1,4-Cyclohexanedicarboxylic acid"
"521","Com_441_pos","Zotu31",0.898219696,0.002438797,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","NA","Tetranor-PGDM"
"522","Com_4451_pos","Zotu51",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","N2-Acetyl- L-lysine"
"523","Com_4451_pos","Zotu30",-0.904761905,0.002008276,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","N2-Acetyl- L-lysine"
"524","Com_4474_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Sodium [dodecanoyl(methyl)amino]acetate"
"525","Com_4502_pos","Zotu314",-0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","YLK"
"526","Com_4510_pos","Zotu23",-0.886243434,0.003373343,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Arachidonic acid methyl ester"
"527","Com_4511_pos","Zotu314",-0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Methylimidazoleacetic acid"
"528","Com_4522_pos","Zotu314",0.896127224,0.00258811,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Isoproterenol"
"529","Com_4538_pos","Zotu31",0.838338383,0.009323116,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","NA","Nobiletin"
"530","Com_4554_pos","Zotu314",0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Prolylleucine"
"531","Com_4557_pos","Zotu125",0.880952381,0.00385032,"Cyanobacteria","Oxyphotobacteria","Nostocales","NA","NA","NA","N alpha-Acetyl-L-Arginine"
"532","Com_4569_neg","Zotu32",-0.898219696,0.002438797,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Tomelukast"
"533","Com_4569_neg","Zotu165",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Tomelukast"
"534","Com_4576_pos","Zotu222",0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","NA","O-Succinyl-L-homoserine"
"535","Com_4623_pos","Zotu100",0.862290909,0.005872991,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","2,6-Di-tert-butyl-1,4-benzoquinone"
"536","Com_4641_neg","Zotu100",-0.838338383,0.009323116,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","7-Methylxanthine"
"537","Com_4661_pos","Zotu30",-0.904761905,0.002008276,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","MAG (18:3)"
"538","Com_4678_neg","Zotu48",-0.90840294,0.001791685,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","2-Hydroxy-2-methyl-3-buten-1-yl beta-D-glucopyranoside"
"539","Com_4709_neg","Zotu23",0.874267171,0.004512386,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","DGDG (16:1/16:2)"
"540","Com_4721_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","HKK"
"541","Com_4721_pos","Zotu314",0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","HKK"
"542","Com_4724_pos","Zotu68",0.906686764,0.001891774,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","D-(+)-Camphor"
"543","Com_4728_pos","Zotu36",-0.903680049,0.002075752,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium 164","Valine"
"544","Com_4734_pos","Zotu48",-0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","2-(2-oxo-2-{[2-(2-oxo-1-imidazolidinyl)ethyl]amino}ethoxy)acetic acid"
"545","Com_4752_neg","Zotu222",0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","NA","Anacardic acid"
"546","Com_4761_neg","Zotu314",-0.90840294,0.001791685,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","2-Hydroxycaproic acid"
"547","Com_477_pos","Zotu23",-0.946124747,0.000375312,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Thymine"
"548","Com_477_pos","Zotu32",-0.850314646,0.007471415,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Thymine"
"549","Com_4786_pos","Zotu24",-0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","2-(14,15-Epoxyeicosatrienoyl) glycerol"
"550","Com_4786_pos","Zotu12",-0.904761905,0.002008276,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","2-(14,15-Epoxyeicosatrienoyl) glycerol"
"551","Com_4824_pos","Zotu128",0.95810101,0.000178157,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ID0634","Glu-Gln"
